id,name,height_cm,weight_kg,type_list,abilities,evolutions,page_url
0243,Raikou,1.9 m (6′03″),178.0 kg (392.4 lbs),Electric,"[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}]",,https://pokemondb.net//pokedex/raikou
0247,Pupitar,1.2 m (3′11″),152.0 kg (335.1 lbs),"Rock, Ground, Mt. Silver","[{'name': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}]","[{'id': '', 'name': 'Larvitar', 'url': 'https://pokemondb.net/pokedex/larvitar'}, {'id': '', 'name': 'Pupitar', 'url': 'https://pokemondb.net/pokedex/pupitar'}, {'id': '', 'name': 'Tyranitar', 'url': 'https://pokemondb.net/pokedex/tyranitar'}]",https://pokemondb.net//pokedex/pupitar
0248,Tyranitar,2.0 m (6′07″),202.0 kg (445.3 lbs),"Rock, Dark, Rock, Dark","[{'name': 'Sand Stream', 'url': 'https://pokemondb.net/ability/sand-stream'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'name': 'Sand Stream', 'url': 'https://pokemondb.net/ability/sand-stream'}]","[{'id': '', 'name': 'Larvitar', 'url': 'https://pokemondb.net/pokedex/larvitar'}, {'id': '', 'name': 'Pupitar', 'url': 'https://pokemondb.net/pokedex/pupitar'}, {'id': '', 'name': 'Tyranitar', 'url': 'https://pokemondb.net/pokedex/tyranitar'}]",https://pokemondb.net//pokedex/tyranitar
0249,Lugia,5.2 m (17′01″),216.0 kg (476.2 lbs),"Psychic, Flying","[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Multiscale', 'url': 'https://pokemondb.net/ability/multiscale'}]",,https://pokemondb.net//pokedex/lugia
0250,Ho-oh,3.8 m (12′06″),199.0 kg (438.7 lbs),"Fire, Flying","[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}]",,https://pokemondb.net//pokedex/ho-oh
0245,Suicune,2.0 m (6′07″),187.0 kg (412.3 lbs),"Water, Tin Tower","[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}]",,https://pokemondb.net//pokedex/suicune
0246,Larvitar,0.6 m (2′00″),72.0 kg (158.7 lbs),"Rock, Ground, Celadon City, Mt. Silver","[{'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}]","[{'id': '', 'name': 'Larvitar', 'url': 'https://pokemondb.net/pokedex/larvitar'}, {'id': '', 'name': 'Pupitar', 'url': 'https://pokemondb.net/pokedex/pupitar'}, {'id': '', 'name': 'Tyranitar', 'url': 'https://pokemondb.net/pokedex/tyranitar'}]",https://pokemondb.net//pokedex/larvitar
0244,Entei,2.1 m (6′11″),198.0 kg (436.5 lbs),Fire,"[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}]",,https://pokemondb.net//pokedex/entei
0242,Blissey,1.5 m (4′11″),46.8 kg (103.2 lbs),Normal,"[{'name': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'name': 'Serene Grace', 'url': 'https://pokemondb.net/ability/serene-grace'}, {'name': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}]","[{'id': '', 'name': 'Happiny', 'url': 'https://pokemondb.net/pokedex/happiny'}, {'id': '', 'name': 'Chansey', 'url': 'https://pokemondb.net/pokedex/chansey'}, {'id': '', 'name': 'Blissey', 'url': 'https://pokemondb.net/pokedex/blissey'}]",https://pokemondb.net//pokedex/blissey
0241,Miltank,1.2 m (3′11″),75.5 kg (166.4 lbs),Normal,"[{'name': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'name': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}, {'name': 'Sap Sipper', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",,https://pokemondb.net//pokedex/miltank
0240,Magby,0.7 m (2′04″),21.4 kg (47.2 lbs),"Fire, Route 34","[{'name': 'Flame Body', 'url': 'https://pokemondb.net/ability/flame-body'}, {'name': 'Vital Spirit', 'url': 'https://pokemondb.net/ability/vital-spirit'}]","[{'id': '', 'name': 'Magby', 'url': 'https://pokemondb.net/pokedex/magby'}, {'id': '', 'name': 'Magmar', 'url': 'https://pokemondb.net/pokedex/magmar'}, {'id': '', 'name': 'Magmortar', 'url': 'https://pokemondb.net/pokedex/magmortar'}]",https://pokemondb.net//pokedex/magby
0239,Elekid,0.6 m (2′00″),23.5 kg (51.8 lbs),"Electric, Route 34","[{'name': 'Static', 'url': 'https://pokemondb.net/ability/static'}, {'name': 'Vital Spirit', 'url': 'https://pokemondb.net/ability/vital-spirit'}]","[{'id': '', 'name': 'Elekid', 'url': 'https://pokemondb.net/pokedex/elekid'}, {'id': '', 'name': 'Electabuzz', 'url': 'https://pokemondb.net/pokedex/electabuzz'}, {'id': '', 'name': 'Electivire', 'url': 'https://pokemondb.net/pokedex/electivire'}]",https://pokemondb.net//pokedex/elekid
0238,Smoochum,0.4 m (1′04″),6.0 kg (13.2 lbs),"Ice, Psychic, Route 34","[{'name': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}, {'name': 'Forewarn', 'url': 'https://pokemondb.net/ability/forewarn'}, {'name': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]","[{'id': '', 'name': 'Smoochum', 'url': 'https://pokemondb.net/pokedex/smoochum'}, {'id': '', 'name': 'Jynx', 'url': 'https://pokemondb.net/pokedex/jynx'}]",https://pokemondb.net//pokedex/smoochum
0237,Hitmontop,1.4 m (4′07″),48.0 kg (105.8 lbs),Fighting,"[{'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}, {'name': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}]","[{'id': '', 'name': 'Tyrogue', 'url': 'https://pokemondb.net/pokedex/tyrogue'}, {'id': '', 'name': 'Hitmonlee', 'url': 'https://pokemondb.net/pokedex/hitmonlee'}, {'id': '', 'name': 'Hitmonchan', 'url': 'https://pokemondb.net/pokedex/hitmonchan'}, {'id': '', 'name': 'Hitmontop', 'url': 'https://pokemondb.net/pokedex/hitmontop'}]",https://pokemondb.net//pokedex/hitmontop
0236,Tyrogue,0.7 m (2′04″),21.0 kg (46.3 lbs),"Fighting, Route 34, Mt. Mortar","[{'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'name': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}, {'name': 'Vital Spirit', 'url': 'https://pokemondb.net/ability/vital-spirit'}]","[{'id': '', 'name': 'Tyrogue', 'url': 'https://pokemondb.net/pokedex/tyrogue'}, {'id': '', 'name': 'Hitmonlee', 'url': 'https://pokemondb.net/pokedex/hitmonlee'}, {'id': '', 'name': 'Hitmonchan', 'url': 'https://pokemondb.net/pokedex/hitmonchan'}, {'id': '', 'name': 'Hitmontop', 'url': 'https://pokemondb.net/pokedex/hitmontop'}]",https://pokemondb.net//pokedex/tyrogue
0235,Smeargle,1.2 m (3′11″),58.0 kg (127.9 lbs),Normal,"[{'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}, {'name': 'Moody', 'url': 'https://pokemondb.net/ability/moody'}]",,https://pokemondb.net//pokedex/smeargle
0234,Stantler,1.4 m (4′07″),71.2 kg (157.0 lbs),"Normal, Route 37","[{'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Sap Sipper', 'url': 'https://pokemondb.net/ability/sap-sipper'}]","[{'id': '', 'name': 'Stantler', 'url': 'https://pokemondb.net/pokedex/stantler'}, {'id': '', 'name': 'Wyrdeer', 'url': 'https://pokemondb.net/pokedex/wyrdeer'}]",https://pokemondb.net//pokedex/stantler
0233,Porygon2,0.6 m (2′00″),32.5 kg (71.7 lbs),Normal,"[{'name': 'Trace', 'url': 'https://pokemondb.net/ability/trace'}, {'name': 'Download', 'url': 'https://pokemondb.net/ability/download'}, {'name': 'Analytic', 'url': 'https://pokemondb.net/ability/analytic'}]","[{'id': '', 'name': 'Porygon', 'url': 'https://pokemondb.net/pokedex/porygon'}, {'id': '', 'name': 'Porygon2', 'url': 'https://pokemondb.net/pokedex/porygon2'}, {'id': '', 'name': 'Porygon-Z', 'url': 'https://pokemondb.net/pokedex/porygon-z'}]",https://pokemondb.net//pokedex/porygon2
0232,Donphan,1.1 m (3′07″),120.0 kg (264.6 lbs),"Ground, Route 28, Mt. Silver, Victory Road","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}]","[{'id': '', 'name': 'Phanpy', 'url': 'https://pokemondb.net/pokedex/phanpy'}, {'id': '', 'name': 'Donphan', 'url': 'https://pokemondb.net/pokedex/donphan'}]",https://pokemondb.net//pokedex/donphan
0231,Phanpy,0.5 m (1′08″),33.5 kg (73.9 lbs),"Ground, Route 45","[{'name': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}]","[{'id': '', 'name': 'Phanpy', 'url': 'https://pokemondb.net/pokedex/phanpy'}, {'id': '', 'name': 'Donphan', 'url': 'https://pokemondb.net/pokedex/donphan'}]",https://pokemondb.net//pokedex/phanpy
0230,Kingdra,1.8 m (5′11″),152.0 kg (335.1 lbs),"Water, Dragon","[{'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Sniper', 'url': 'https://pokemondb.net/ability/sniper'}, {'name': 'Damp', 'url': 'https://pokemondb.net/ability/damp'}]","[{'id': '', 'name': 'Horsea', 'url': 'https://pokemondb.net/pokedex/horsea'}, {'id': '', 'name': 'Seadra', 'url': 'https://pokemondb.net/pokedex/seadra'}, {'id': '', 'name': 'Kingdra', 'url': 'https://pokemondb.net/pokedex/kingdra'}]",https://pokemondb.net//pokedex/kingdra
0229,Houndoom,1.4 m (4′07″),35.0 kg (77.2 lbs),"Dark, Fire, Dark, Fire","[{'name': 'Early Bird', 'url': 'https://pokemondb.net/ability/early-bird'}, {'name': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'name': 'Solar Power', 'url': 'https://pokemondb.net/ability/solar-power'}]","[{'id': '', 'name': 'Houndour', 'url': 'https://pokemondb.net/pokedex/houndour'}, {'id': '', 'name': 'Houndoom', 'url': 'https://pokemondb.net/pokedex/houndoom'}]",https://pokemondb.net//pokedex/houndoom
0228,Houndour,0.6 m (2′00″),10.8 kg (23.8 lbs),"Dark, Fire","[{'name': 'Early Bird', 'url': 'https://pokemondb.net/ability/early-bird'}, {'name': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}]","[{'id': '', 'name': 'Houndour', 'url': 'https://pokemondb.net/pokedex/houndour'}, {'id': '', 'name': 'Houndoom', 'url': 'https://pokemondb.net/pokedex/houndoom'}]",https://pokemondb.net//pokedex/houndour
0227,Skarmory,1.7 m (5′07″),50.5 kg (111.3 lbs),"Steel, Flying, Route 45","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]",,https://pokemondb.net//pokedex/skarmory
0223,Remoraid,0.6 m (2′00″),12.0 kg (26.5 lbs),Water,"[{'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}, {'name': 'Sniper', 'url': 'https://pokemondb.net/ability/sniper'}, {'name': 'Moody', 'url': 'https://pokemondb.net/ability/moody'}]","[{'id': '', 'name': 'Remoraid', 'url': 'https://pokemondb.net/pokedex/remoraid'}, {'id': '', 'name': 'Octillery', 'url': 'https://pokemondb.net/pokedex/octillery'}]",https://pokemondb.net//pokedex/remoraid
0225,Delibird,0.9 m (2′11″),16.0 kg (35.3 lbs),"Ice, Flying, Ice Path","[{'name': 'Vital Spirit', 'url': 'https://pokemondb.net/ability/vital-spirit'}, {'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}, {'name': 'Insomnia', 'url': 'https://pokemondb.net/ability/insomnia'}]",,https://pokemondb.net//pokedex/delibird
0221,Piloswine,1.1 m (3′07″),55.8 kg (123.0 lbs),"Ice, Ground","[{'name': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}, {'name': 'Snow Cloak', 'url': 'https://pokemondb.net/ability/snow-cloak'}, {'name': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}]","[{'id': '', 'name': 'Swinub', 'url': 'https://pokemondb.net/pokedex/swinub'}, {'id': '', 'name': 'Piloswine', 'url': 'https://pokemondb.net/pokedex/piloswine'}, {'id': '', 'name': 'Mamoswine', 'url': 'https://pokemondb.net/pokedex/mamoswine'}]",https://pokemondb.net//pokedex/piloswine
0224,Octillery,0.9 m (2′11″),28.5 kg (62.8 lbs),Water,"[{'name': 'Suction Cups', 'url': 'https://pokemondb.net/ability/suction-cups'}, {'name': 'Sniper', 'url': 'https://pokemondb.net/ability/sniper'}, {'name': 'Moody', 'url': 'https://pokemondb.net/ability/moody'}]","[{'id': '', 'name': 'Remoraid', 'url': 'https://pokemondb.net/pokedex/remoraid'}, {'id': '', 'name': 'Octillery', 'url': 'https://pokemondb.net/pokedex/octillery'}]",https://pokemondb.net//pokedex/octillery
0222,Corsola,0.6 m (2′00″),5.0 kg (11.0 lbs),"Water, Rock, Ghost, Route 19, 20, 21, 34, 40, 41, Cherrygrove City, Cianwood City, Olivine City, Union Cave","[{'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}, {'name': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}, {'name': 'Cursed Body', 'url': 'https://pokemondb.net/ability/cursed-body'}]","[{'id': '', 'name': 'Corsola', 'url': 'https://pokemondb.net/pokedex/corsola'}, {'id': '', 'name': 'Cursola', 'url': 'https://pokemondb.net/pokedex/cursola'}]",https://pokemondb.net//pokedex/corsola
0226,Mantine,2.1 m (6′11″),220.0 kg (485.0 lbs),"Water, Flying","[{'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}, {'name': 'Water Veil', 'url': 'https://pokemondb.net/ability/water-veil'}]","[{'id': '', 'name': 'Mantyke', 'url': 'https://pokemondb.net/pokedex/mantyke'}, {'id': '', 'name': 'Mantine', 'url': 'https://pokemondb.net/pokedex/mantine'}]",https://pokemondb.net//pokedex/mantine
0220,Swinub,0.4 m (1′04″),6.5 kg (14.3 lbs),"Ice, Ground","[{'name': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}, {'name': 'Snow Cloak', 'url': 'https://pokemondb.net/ability/snow-cloak'}, {'name': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}]","[{'id': '', 'name': 'Swinub', 'url': 'https://pokemondb.net/pokedex/swinub'}, {'id': '', 'name': 'Piloswine', 'url': 'https://pokemondb.net/pokedex/piloswine'}, {'id': '', 'name': 'Mamoswine', 'url': 'https://pokemondb.net/pokedex/mamoswine'}]",https://pokemondb.net//pokedex/swinub
0219,Magcargo,0.8 m (2′07″),55.0 kg (121.3 lbs),"Fire, Rock","[{'name': 'Magma Armor', 'url': 'https://pokemondb.net/ability/magma-armor'}, {'name': 'Flame Body', 'url': 'https://pokemondb.net/ability/flame-body'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'id': '', 'name': 'Slugma', 'url': 'https://pokemondb.net/pokedex/slugma'}, {'id': '', 'name': 'Magcargo', 'url': 'https://pokemondb.net/pokedex/magcargo'}]",https://pokemondb.net//pokedex/magcargo
0218,Slugma,0.7 m (2′04″),35.0 kg (77.2 lbs),"Fire, Fiery Path","[{'name': 'Magma Armor', 'url': 'https://pokemondb.net/ability/magma-armor'}, {'name': 'Flame Body', 'url': 'https://pokemondb.net/ability/flame-body'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'id': '', 'name': 'Slugma', 'url': 'https://pokemondb.net/pokedex/slugma'}, {'id': '', 'name': 'Magcargo', 'url': 'https://pokemondb.net/pokedex/magcargo'}]",https://pokemondb.net//pokedex/slugma
0217,Ursaring,1.8 m (5′11″),125.8 kg (277.3 lbs),Normal,"[{'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'name': 'Quick Feet', 'url': 'https://pokemondb.net/ability/quick-feet'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}]","[{'id': '', 'name': 'Teddiursa', 'url': 'https://pokemondb.net/pokedex/teddiursa'}, {'id': '', 'name': 'Ursaring', 'url': 'https://pokemondb.net/pokedex/ursaring'}, {'id': '', 'name': 'Ursaluna', 'url': 'https://pokemondb.net/pokedex/ursaluna'}]",https://pokemondb.net//pokedex/ursaring
0215,Sneasel,0.9 m (2′11″),28.0 kg (61.7 lbs),"Dark, Ice, Fighting, Poison, Ice Path","[{'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}]","[{'id': '', 'name': 'Sneasel', 'url': 'https://pokemondb.net/pokedex/sneasel'}, {'id': '', 'name': 'Weavile', 'url': 'https://pokemondb.net/pokedex/weavile'}, {'id': '', 'name': 'Sneasel', 'url': 'https://pokemondb.net/pokedex/sneasel'}, {'id': '', 'name': 'Sneasler', 'url': 'https://pokemondb.net/pokedex/sneasler'}]",https://pokemondb.net//pokedex/sneasel
0213,Shuckle,0.6 m (2′00″),20.5 kg (45.2 lbs),"Bug, Rock","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'name': 'Contrary', 'url': 'https://pokemondb.net/ability/contrary'}]",,https://pokemondb.net//pokedex/shuckle
0209,Snubbull,0.6 m (2′00″),7.8 kg (17.2 lbs),"Fairy, Route 6, 7, 8, 34, 35","[{'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]","[{'id': '', 'name': 'Snubbull', 'url': 'https://pokemondb.net/pokedex/snubbull'}, {'id': '', 'name': 'Granbull', 'url': 'https://pokemondb.net/pokedex/granbull'}]",https://pokemondb.net//pokedex/snubbull
0211,Qwilfish,0.5 m (1′08″),3.9 kg (8.6 lbs),"Water, Poison, Dark, Poison","[{'name': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}]","[{'id': '', 'name': 'Qwilfish', 'url': 'https://pokemondb.net/pokedex/qwilfish'}, {'id': '', 'name': 'Overqwil', 'url': 'https://pokemondb.net/pokedex/overqwil'}]",https://pokemondb.net//pokedex/qwilfish
0216,Teddiursa,0.6 m (2′00″),8.8 kg (19.4 lbs),Normal,"[{'name': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'name': 'Quick Feet', 'url': 'https://pokemondb.net/ability/quick-feet'}, {'name': 'Honey Gather', 'url': 'https://pokemondb.net/ability/honey-gather'}]","[{'id': '', 'name': 'Teddiursa', 'url': 'https://pokemondb.net/pokedex/teddiursa'}, {'id': '', 'name': 'Ursaring', 'url': 'https://pokemondb.net/pokedex/ursaring'}, {'id': '', 'name': 'Ursaluna', 'url': 'https://pokemondb.net/pokedex/ursaluna'}]",https://pokemondb.net//pokedex/teddiursa
0212,Scizor,1.8 m (5′11″),118.0 kg (260.1 lbs),"Bug, Steel, Bug, Steel","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}, {'name': 'Light Metal', 'url': 'https://pokemondb.net/ability/light-metal'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]","[{'id': '', 'name': 'Scyther', 'url': 'https://pokemondb.net/pokedex/scyther'}, {'id': '', 'name': 'Scizor', 'url': 'https://pokemondb.net/pokedex/scizor'}, {'id': '', 'name': 'Kleavor', 'url': 'https://pokemondb.net/pokedex/kleavor'}]",https://pokemondb.net//pokedex/scizor
0214,Heracross,1.5 m (4′11″),54.0 kg (119.0 lbs),"Bug, Fighting, Bug, Fighting, Route 33, 42, 44, Azalea Town","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'name': 'Moxie', 'url': 'https://pokemondb.net/ability/moxie'}, {'name': 'Skill Link', 'url': 'https://pokemondb.net/ability/skill-link'}]",,https://pokemondb.net//pokedex/heracross
0208,Steelix,9.2 m (30′02″),400.0 kg (881.8 lbs),"Steel, Ground, Steel, Ground","[{'name': 'Rock Head', 'url': 'https://pokemondb.net/ability/rock-head'}, {'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'name': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]","[{'id': '', 'name': 'Onix', 'url': 'https://pokemondb.net/pokedex/onix'}, {'id': '', 'name': 'Steelix', 'url': 'https://pokemondb.net/pokedex/steelix'}]",https://pokemondb.net//pokedex/steelix
0207,Gligar,1.1 m (3′07″),64.8 kg (142.9 lbs),"Ground, Flying","[{'name': 'Hyper Cutter', 'url': 'https://pokemondb.net/ability/hyper-cutter'}, {'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}, {'name': 'Immunity', 'url': 'https://pokemondb.net/ability/immunity'}]","[{'id': '', 'name': 'Gligar', 'url': 'https://pokemondb.net/pokedex/gligar'}, {'id': '', 'name': 'Gliscor', 'url': 'https://pokemondb.net/pokedex/gliscor'}]",https://pokemondb.net//pokedex/gligar
0210,Granbull,1.4 m (4′07″),48.7 kg (107.4 lbs),"Fairy, Route 5, 6","[{'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Quick Feet', 'url': 'https://pokemondb.net/ability/quick-feet'}, {'name': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]","[{'id': '', 'name': 'Snubbull', 'url': 'https://pokemondb.net/pokedex/snubbull'}, {'id': '', 'name': 'Granbull', 'url': 'https://pokemondb.net/pokedex/granbull'}]",https://pokemondb.net//pokedex/granbull
0206,Dunsparce,1.5 m (4′11″),14.0 kg (30.9 lbs),Normal,"[{'name': 'Serene Grace', 'url': 'https://pokemondb.net/ability/serene-grace'}, {'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]","[{'id': '', 'name': 'Dunsparce', 'url': 'https://pokemondb.net/pokedex/dunsparce'}, {'id': '', 'name': 'Dudunsparce', 'url': 'https://pokemondb.net/pokedex/dudunsparce'}, {'id': '', 'name': 'Dudunsparce', 'url': 'https://pokemondb.net/pokedex/dudunsparce'}]",https://pokemondb.net//pokedex/dunsparce
0205,Forretress,1.2 m (3′11″),125.8 kg (277.3 lbs),"Bug, Steel","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]","[{'id': '', 'name': 'Pineco', 'url': 'https://pokemondb.net/pokedex/pineco'}, {'id': '', 'name': 'Forretress', 'url': 'https://pokemondb.net/pokedex/forretress'}]",https://pokemondb.net//pokedex/forretress
0202,Wobbuffet,1.3 m (4′03″),28.5 kg (62.8 lbs),"Psychic, Dark Cave, Goldenrod City","[{'name': 'Shadow Tag', 'url': 'https://pokemondb.net/ability/shadow-tag'}, {'name': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}]","[{'id': '', 'name': 'Wynaut', 'url': 'https://pokemondb.net/pokedex/wynaut'}, {'id': '', 'name': 'Wobbuffet', 'url': 'https://pokemondb.net/pokedex/wobbuffet'}]",https://pokemondb.net//pokedex/wobbuffet
0201,Unown,0.5 m (1′08″),5.0 kg (11.0 lbs),Psychic,"[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]",,https://pokemondb.net//pokedex/unown
0200,Misdreavus,0.7 m (2′04″),1.0 kg (2.2 lbs),Ghost,"[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]","[{'id': '', 'name': 'Misdreavus', 'url': 'https://pokemondb.net/pokedex/misdreavus'}, {'id': '', 'name': 'Mismagius', 'url': 'https://pokemondb.net/pokedex/mismagius'}]",https://pokemondb.net//pokedex/misdreavus
0199,Slowking,2.0 m (6′07″),79.5 kg (175.3 lbs),"Water, Psychic, Poison, Psychic","[{'name': 'Oblivious', 'url': 'https://pokemondb.net/ability/oblivious'}, {'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}, {'name': 'Curious Medicine', 'url': 'https://pokemondb.net/ability/curious-medicine'}, {'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}]","[{'id': '', 'name': 'Slowpoke', 'url': 'https://pokemondb.net/pokedex/slowpoke'}, {'id': '', 'name': 'Slowbro', 'url': 'https://pokemondb.net/pokedex/slowbro'}, {'id': '', 'name': 'Slowking', 'url': 'https://pokemondb.net/pokedex/slowking'}, {'id': '', 'name': 'Slowpoke', 'url': 'https://pokemondb.net/pokedex/slowpoke'}, {'id': '', 'name': 'Slowbro', 'url': 'https://pokemondb.net/pokedex/slowbro'}, {'id': '', 'name': 'Slowking', 'url': 'https://pokemondb.net/pokedex/slowking'}]",https://pokemondb.net//pokedex/slowking
